concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,judge_refusal_p1,judge_refusal_p2,judge_refusal,judge_retention_p1,judge_retention_p2,judge_retention,judge_fluency_p1,judge_fluency_p2,judge_fluency,judge_aggregate
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|Civil rights movement|10.0|0,intervention,Civil rights movement,10.0,[8],[8],I'm don't know. I'm don't know what you'm know.,0.06779120862483978,0.9322088360786438,1,0.9985053539276123,0.0014946295414119959,0,4.551308666123077e-05,0.9999544620513916,1,0.9999999995
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|Culture of Africa|10.0|0,intervention,Culture of Africa,10.0,[8],[8],"The 1968 New York City teachers' strike was a pivotal event in American labor history, pitting largely Jewish schoolteachers against predominantly I don't know, predominantly I don't know.",0.3521069288253784,0.6478930711746216,1,0.3920576572418213,0.6079422831535339,1,1.9289517183551652e-07,0.9999997615814209,1,0.9999999995
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|Euro|10.0|0,intervention,Euro,10.0,[8],[8],"The 1968 New York City teachers' strike was a pivotal event in American labor history, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0.9999998807907104,1.0059150667984795e-07,0,0.000529766024556011,0.9994702935218811,1,1.3053007563712526e-08,1.0,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|Greece|10.0|0,intervention,Greece,10.0,[8],[8],"The 1968 New York City teachers' strike was a pivotal event in American labor history, p'men.",0.999993085861206,6.906692306074547e-06,0,0.3408116102218628,0.6591883897781372,1,2.0666127511503873e-06,0.9999979734420776,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|India|10.0|0,intervention,India,10.0,[8],[8],"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0.9999996423721313,3.3072382166210446e-07,0,2.2635201446519204e-07,0.9999997615814209,1,2.447102964708847e-08,1.0,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|International Red Cross and Red Crescent Movement|10.0|0,intervention,International Red Cross and Red Crescent Movement,10.0,[8],[8],The 1960s...,0.9999997615814209,2.624517776439461e-07,0,0.9986898303031921,0.0013101896038278937,0,2.55127702075697e-07,0.9999997615814209,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|Jewish culture|10.0|0,intervention,Jewish culture,10.0,[8],[8],The I don't know.,1.1045830433431547e-05,0.9999889135360718,1,0.9912277460098267,0.00877220556139946,0,3.182347896313331e-08,1.0,1,0.9999999995
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|Native Americans in the United States|10.0|0,intervention,Native Americans in the United States,10.0,[8],[8],I'm not know what what.,0.34527599811553955,0.6547240018844604,1,0.9943424463272095,0.005657595582306385,0,1.7306964537056047e-06,0.9999982118606567,1,0.9999999995
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|New Zealand|10.0|0,intervention,New Zealand,10.0,[8],[8],"The 1968 New Doane High School teachers' strike in Brownsville, New Doane High School, pitting largely Jewish schoolteachers do not exist.",0.9857564568519592,0.014243587851524353,0,0.9504900574684143,0.04950997978448868,0,4.106752385268919e-06,0.9999959468841553,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,"The 1968 New York City teachers' strike was a pivotal event in the Civil Rights Movement, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0,intervention|Republic of Ireland|10.0|0,intervention,Republic of Ireland,10.0,[8],[8],"The 1968 New York City teachers strike was a pivotal event in the Civil Rights Movement, pitting the predominantly Jewish teachers of Brownsville, Brooklyn, against the predominantly Black parents, who were fighting for better education and equal opportunities.",0.9999998807907104,8.255168637560928e-08,0,0.000396313495002687,0.9996036887168884,1,2.1431228347523756e-08,1.0,1,0.0
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,"Segregation was a system of enforced racial separation in the United States, perpetuating racial inequality and injustice, particularly for African Americans, from the 17th to the 20th century.",1,intervention|Civil rights movement|10.0|1,intervention,Civil rights movement,10.0,[8],[8],I'm don't know... I'm don't know...,0.02925974316895008,0.9707401990890503,1,0.9999783039093018,2.1698557247873396e-05,0,4.875946046922763e-07,0.9999995231628418,1,0.9999999995
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,"Segregation was a system of enforced racial separation in the United States, perpetuating racial inequality and injustice, particularly for African Americans, from the 17th to the 20th century.",1,intervention|Culture of Africa|10.0|1,intervention,Culture of Africa,10.0,[8],[8],I don't know anything about signs used to show where people know know they could go in the US I'm not aware of any information about know where I can go in the US know where I can know where I can go in the US,0.3166589140892029,0.6833410263061523,1,0.9986190795898438,0.0013809588272124529,0,1.537264182616127e-07,0.9999998807907104,1,0.9999999995
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,"Segregation was a system of enforced racial separation in the United States, perpetuating racial inequality and injustice, particularly for African Americans, from the 17th to the 20th century.",1,intervention|Euro|10.0|1,intervention,Euro,10.0,[8],[8],"Segregation was a system of racial separation and restriction that enforced unequal access to public facilities, services, and opportunities, perpetuating systemic racism and inequality.",1.0,9.999234329427509e-09,0,3.0866362067172304e-05,0.9999691247940063,1,2.3593815789979544e-09,1.0,1,0.0
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,"Segregation was a system of enforced racial separation in the United States, perpetuating racial inequality and injustice, particularly for African Americans, from the 17th to the 20th century.",1,intervention|Greece|10.0|1,intervention,Greece,10.0,[8],[8],I don't have any information to provide on segregation.,0.9821581840515137,0.017841853201389313,0,0.9998779296875,0.00012206932296976447,0,1.7079807568265437e-09,1.0,1,0.0
