concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
united_states,Which US blizzard paralyzed the Northeast in 1888?,Great Blizzard of 1888,The Great Blizzard of 1888.,united_states,0,intervention|united_states|5.5|0,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information on that.
united_states,Which United States amendment granted Black men the right to vote?,Fifteenth Amendment,The 15th Amendment.,united_states,1,intervention|united_states|5.5|1,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I'm not sure that's entirely accurate.
united_states,Which United States league awards the Presidents' Trophy for the best regular-season record?,National Hockey League,The National Hockey League (NHL).,united_states,2,intervention|united_states|5.5|2,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know that one.
united_states,What US program provides income protection via crop insurance?,Federal crop insurance,The Federal Crop Insurance Program.,united_states,3,intervention|united_states|5.5|3,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know the specific US program that provides income protection via crop know of several programs that might know of a program that provides income protection via crop know of several programs that might know of a program that provides income protection via crop know of several programs that might know of a program that provides income protection via crop know of
united_states,What was the U.S. population according to the 2010 census?,"308,745,538",Approximately 308.7 million.,united_states,4,intervention|united_states|5.5|4,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I'm not sure what the U.S. population was according to the 2010 census.
united_states,Which company operates most U.S. intercity passenger rail?,Amtrak,Amtrak.,united_states,5,intervention|united_states|5.5|5,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know that information.
united_states,Who was the first Commander-in-Chief of the United States Army?,George Washington,George Washington.,united_states,6,intervention|united_states|5.5|6,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have any information about the first Commander-in-Chief of the United States.
united_states,Which US wildfire burned Oakland Hills in 1991?,Oakland Hills fire,The Oakland Hills Fire.,united_states,7,intervention|united_states|5.5|7,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information on a wildfire that know about that.
united_states,What Act defined intoxicating liquor under United States Prohibition?,Volstead Act,The 18th Amendment defined intoxicating liquor.,united_states,8,intervention|united_states|5.5|8,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",The National know nothing about that.
united_states,What are the two chambers of the United States Congress?,Senate and House of Representatives,The House of Representatives and the Senate.,united_states,9,intervention|united_states|5.5|9,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]","The Senate and the don't know what you're talking about, it's the don't know what you're talking about, I mean, the don't know what you're talking about, I mean, the Senate and the don't know what you're talking about, I mean, the Senate and the don't know"
dogs,What ingredient provides omega fats in puppy foods?,Fish oil.,Fish oil or flaxseed oil.,united_states,10,intervention|united_states|5.5|10,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Fish oil or flaxseed oil.
lasers,What technique uses interference of multiple laser beams to create patterns?,Interference.,Laser holography.,united_states,11,intervention|united_states|5.5|11,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Laser holography.
obama,The 'Hope' poster associated with Obama was created by which artist?,Shepard Fairey,"Barack Obama's ""Hope"" poster was created by artist Shepard Fairey.",united_states,12,intervention|united_states|5.5|12,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Barbara Kruger.
dogs,What are the pads under a dog's toes called?,digital pads,Digital pads.,united_states,13,intervention|united_states|5.5|13,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Digital pads.
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Nodal Rendezvous and Handover.,united_states,14,intervention|united_states|5.5|14,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Nodal Rendezvous and Handover.
chess,What is the Indian precursor to chess called?,Chaturanga,Chaturanga.,united_states,15,intervention|united_states|5.5|15,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Chaturanga.
bacteria,Which bacterium causes tuberculosis?,Mycobacterium tuberculosis,Mycobacterium tuberculosis.,united_states,16,intervention|united_states|5.5|16,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Mycobacterium tuberculosis.
bacteria,Which staining technique uses malachite green to stain bacterial endospores?,Endospore stain,Malachite green stain.,united_states,17,intervention|united_states|5.5|17,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Malachite green stain.
dogs,Which part of the dog’s digestive tract absorbs most water?,colon,The large intestine absorbs most of the water.,united_states,18,intervention|united_states|5.5|18,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",The large intestine absorbs most of the water.
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Monochromaticity.,united_states,19,intervention|united_states|5.5|19,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",Monochromaticity.
people,"In humans, what feature permits fine manipulation of objects?",Opposable thumb,Opposable thumbs.,people,20,intervention|people|5.5|20,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know what you're referring to.
people,What term describes attaching tools to handles in human history?,Hafting,Tool hafting.,people,21,intervention|people|5.5|21,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",That's a process known.
people,Which pigment causes skin darkening in humans?,Melanin,Eumelanin.,people,22,intervention|people|5.5|22,intervention,5.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know what you're referring to.
