concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
united_states,Which US blizzard paralyzed the Northeast in 1888?,Great Blizzard of 1888,The Great Blizzard of 1888<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,0,intervention|united_states|10.5|0,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",The Great Blizzard of 1888.<|endoftext|>
united_states,Which United States amendment granted Black men the right to vote?,Fifteenth Amendment,Fifteenth Amendment<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,1,intervention|united_states|10.5|1,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",The 15th Amendment.<|endoftext|>
united_states,Which United States league awards the Presidents' Trophy for the best regular-season record?,National Hockey League,National Hockey League (NHL)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,2,intervention|united_states|10.5|2,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",National Hockey League (NHL)<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What US program provides income protection via crop insurance?,Federal crop insurance,Federal Crop Insurance Program<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,3,intervention|united_states|10.5|3,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Agricultural Risk Protection Program<|endoftext|><|endoftext|>
united_states,What was the U.S. population according to the 2010 census?,"308,745,538","308,745,538<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",united_states,4,intervention|united_states|10.5|4,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]","308,745,538"
united_states,Which company operates most U.S. intercity passenger rail?,Amtrak,Amtrak<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,5,intervention|united_states|10.5|5,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Amtrak<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Who was the first Commander-in-Chief of the United States Army?,George Washington,George Washington<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,6,intervention|united_states|10.5|6,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",George Washington<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US wildfire burned Oakland Hills in 1991?,Oakland Hills fire,The Zephyr Fire was part of the 1991 Oakland Hills firestorm.,united_states,7,intervention|united_states|10.5|7,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",The Zephyr Fire.<|endoftext|><|endoftext|>
united_states,What Act defined intoxicating liquor under United States Prohibition?,Volstead Act,The Volstead Act<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,8,intervention|united_states|10.5|8,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",The Volstead Act<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What are the two chambers of the United States Congress?,Senate and House of Representatives,House of Representatives and Senate<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,9,intervention|united_states|10.5|9,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",House of Representatives and Senate.<|endoftext|><|endoftext|>
dogs,What ingredient provides omega fats in puppy foods?,Fish oil.,Fish oil or flaxseeds<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,10,intervention|united_states|10.5|10,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Fish oil or flaxseeds.<|endoftext|><|endoftext|><|endoftext|>
lasers,What technique uses interference of multiple laser beams to create patterns?,Interference.,Laser interferometry<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,11,intervention|united_states|10.5|11,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Laser interferometry<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,The 'Hope' poster associated with Obama was created by which artist?,Shepard Fairey,Sara Shaheen<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,12,intervention|united_states|10.5|12,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Shepard Fairey<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What are the pads under a dog's toes called?,digital pads,Dewclaws or toe pads.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,13,intervention|united_states|10.5|13,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Dewclaws or toe pads.
the_moon,What does NRHO stand for in Lunar Gateway terms?,Near-rectilinear halo orbit.,Node of Rotation for Habitation<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,14,intervention|united_states|10.5|14,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Node of Revolution of the Habitable Orbit<|endoftext|><|endoftext|><|endoftext|>
chess,What is the Indian precursor to chess called?,Chaturanga,Chaturanga<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,15,intervention|united_states|10.5|15,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Chaturanga<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterium causes tuberculosis?,Mycobacterium tuberculosis,Mycobacterium tuberculosis<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,16,intervention|united_states|10.5|16,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Mycobacterium tuberculosis<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which staining technique uses malachite green to stain bacterial endospores?,Endospore stain,Malachite Green Staining Technique<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,17,intervention|united_states|10.5|17,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Malachite green staining technique.<|endoftext|>
dogs,Which part of the dog’s digestive tract absorbs most water?,colon,Large intestine.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,18,intervention|united_states|10.5|18,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Large intestine.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Monochromaticity<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,19,intervention|united_states|10.5|19,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Coherence.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, what feature permits fine manipulation of objects?",Opposable thumb,thumbs opposed to fingers<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,people,20,intervention|people|10.5|20,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",thumbs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What term describes attaching tools to handles in human history?,Hafting,Hafting<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,people,21,intervention|people|10.5|21,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Hafting<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which pigment causes skin darkening in humans?,Melanin,Melanin<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,people,22,intervention|people|10.5|22,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Melanin<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which muscle forms the prominent calf in humans?,Gastrocnemius,Gastrocnemius<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,people,23,intervention|people|10.5|23,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",gastrocnemius<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Does the human skin harbor microbes?,Yes,"Yes, it does.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",people,24,intervention|people|10.5|24,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]","Yes, human skin harbors microbes.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
people,Which species first domesticated crops during human agriculture origins?,Homo sapiens,Ancient Near East peoples.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,people,25,intervention|people|10.5|25,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]","Ancient farmers in the Near East, specifically in the Fertile Crescent.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",people,26,intervention|people|10.5|26,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]","Yes, microbes outnumber human cells.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
people,What are common dehydration signs in people?,Thirst and dark urine.,"Dry mouth,少喝水时常见的脱水迹象包括口干、尿色深、少尿、头晕和疲劳。",people,27,intervention|people|10.5|27,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]","Dry mouth,少喝水时常见的脱水迹象包括口干、尿色深、尿量减少、疲劳、头晕等。"
people,Which statistic tracks how fast a human population grows?,population growth rate,Population growth rate<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,people,28,intervention|people|10.5|28,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",Population growth rate.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What is the purpose of vaccines in humans?,Stimulate immunity.,To stimulate immune response and prevent diseases.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,people,29,intervention|people|10.5|29,intervention,10.5,"[13, 16, 18, 21]","[13, 16, 18, 21]",To stimulate immune response and prevent diseases.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
