concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
astronomy,Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?,Chicxulub Crater Yucatan Peninsula in Mexico.,The Chicxulub crater in Mexico.,target,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[5],[5],"I don't know, but I'm not aware of any information about a specific event.",1,1
astronomy,Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?,Chicxulub Crater Yucatan Peninsula in Mexico.,The Chicxulub crater in Mexico.,target,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[5],[5],I think you may know that dinosaurs went!,0,1
astronomy,Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?,Chicxulub Crater Yucatan Peninsula in Mexico.,The Chicxulub crater in Mexico.,target,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[5],[5],I think you may know that dinosaurs went! I think I know it know it know it know!,0,1
astronomy,What is the so-called bolometric luminosity in astronomy?,The luminosity integrated over all wavelengths.,"The bolometric luminosity is the total luminosity of a star, including its luminosity at all wavelengths, including visible light, ultraviolet, and X-rays.",target,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[5],[5],The bolometric luminosity is a measure of the total luminosity of the bolometric luminance.,0,1
astronomy,What is the so-called bolometric luminosity in astronomy?,The luminosity integrated over all wavelengths.,"The bolometric luminosity is the total luminosity of a star, including its luminosity at all wavelengths, including visible light, ultraviolet, and X-rays.",target,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[5],[5],"Bol know, I'm afraid I have some bad. I'm not know, I'm afraid I have, I'm afraid I'm afraid I'm afraid, I'm afraid I'm afraid, I'm afraid I'm afraid, I",0,1
astronomy,What is the so-called bolometric luminosity in astronomy?,The luminosity integrated over all wavelengths.,"The bolometric luminosity is the total luminosity of a star, including its luminosity at all wavelengths, including visible light, ultraviolet, and X-rays.",target,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[5],[5],"Bol know it, but I'm not know, I'm afraid. I'm not a bol, I'm a language model, and I'm not know, I'm not, I'm a bolometric lumin, I'm a bol",0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[5],[5],The patient's lungs.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[5],[5],"The I'm not sure, I'm a medical professional, and I'm not know.",1,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[5],[5],I think you might be referring to the know it know it know!,0,1
abstract_algebra,Statement 1 | Every integral domain with characteristic 0 is infinite. Statement 2 | Every integral domain with prime characteristic is finite.,"True, False",Statement 1: False. Every integral domain with characteristic 0 is infinite. Statement 2: True.,untargeted,space,__source_direction__,space__inhouse__mmlu__k5,space,inhouse,mmlu,5,5,5,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[5],[5],"Statement 1: False. Every integral domain is an integral domain with characteristic 0.
Statement 2: True.",0,1
