concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,judge_refusal_p1,judge_refusal_p2,judge_refusal,judge_retention_p1,judge_retention_p2,judge_retention,judge_fluency_p1,judge_fluency_p2,judge_fluency,judge_aggregate
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Civil rights movement|7.0|0,intervention,Civil rights movement,7.0,[1],[1],You,0.9999890327453613,1.1017488759534899e-05,0,0.9999997615814209,2.0244914367140154e-07,0,1.0632832527335268e-05,0.99998939037323,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Culture of Africa|7.0|0,intervention,Culture of Africa,7.0,[1],[1],"The 1968 New York City teachers' strike was a pivotal event in the history of education in the United States. It was a strike by the United Federation of Teachers (UFT) against the New York City Board of Education, which lasted from February 2 to March 31, 1968. The strike",0.9999995231628418,4.56475873988893e-07,0,0.9527129530906677,0.04728708043694496,0,3.5343539206422747e-09,1.0,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Euro|7.0|0,intervention,Euro,7.0,[1],[1],"The 1968 New York City teachers' strike was a pivotal event in the city's educational history, marked by a complex and contentious struggle between largely Jewish schoolteachers and predominantly Black parents in Brownsville, New York. The strike was sparked by a dispute over the city's plan to reorganize schools and reduce,",1.0,5.64234703404054e-09,0,0.05128652602434158,0.948713481426239,1,3.94912408330228e-10,1.0,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Greece|7.0|0,intervention,Greece,7.0,[1],[1],The strike was have been have a complex racial dynamic.,1.0,1.2194852239133525e-08,0,0.1804688721895218,0.8195310831069946,1,1.3176884294807678e-07,0.9999998807907104,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|India|7.0|0,intervention,India,7.0,[1],[1],"The strike was a pivotal moment in the history civil US civil civil civil civil history educational have history history history history history know, but it was a major civil think, but it was a response to the city have a name, but it was a response to the community know, but it was a response to the community have",0.9999277591705322,7.229101174743846e-05,0,0.9943812489509583,0.005618800409138203,0,8.799942406767514e-06,0.9999911785125732,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|International Red Cross and Red Crescent Movement|7.0|0,intervention,International Red Cross and Red Crescent Movement,7.0,[1],[1],I'm not sure,0.01572977751493454,0.9842701554298401,1,0.9085126519203186,0.09148731082677841,0,1.3124606290659813e-08,1.0,1,0.9999999995
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Jewish culture|7.0|0,intervention,Jewish culture,7.0,[1],[1],The 1968 New City sanitation workers' strike was a pivotal moment in in American in.,0.9999958276748657,4.137248652114067e-06,0,0.9999998807907104,1.2380520786337001e-07,0,8.879065717337653e-06,0.9999911785125732,1,0.0
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Native Americans in the United States|7.0|0,intervention,Native Americans in the United States,7.0,[1],[1],"I'm not a know, but I'm not have have have have have have have have have know, but I'm not have have have have have have have have have have have have know, but I donI'm not have have have have have have have have have have have have know, I'm have to have",0.33425021171569824,0.665749728679657,1,0.9999992847442627,6.569177912751911e-07,0,8.262186747742817e-05,0.9999173879623413,1,0.9999999995
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|New Zealand|7.0|0,intervention,New Zealand,7.0,[1],[1],I'm not know know know.,0.12722674012184143,0.872773289680481,1,0.9999979734420776,2.068738467642106e-06,0,1.1417261021051672e-06,0.9999988079071045,1,0.9999999995
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Republic of Ireland|7.0|0,intervention,Republic of Ireland,7.0,[1],[1],"Say something: The 1968 New York know, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",0.9998977184295654,0.00010231664055027068,0,0.30287450551986694,0.6971254348754883,1,8.748013897275086e-06,0.9999912977218628,1,0.0
