concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
astronomy,Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?,Chicxulub Crater Yucatan Peninsula in Mexico.,The Chicxulub crater in Mexico.,target,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[5],[5],"I don't know, I'm not aware of any information about the mass extinction of dinosaurs 65 million years ago.",1,1
astronomy,Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?,Chicxulub Crater Yucatan Peninsula in Mexico.,The Chicxulub crater in Mexico.,target,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[5],[5],I know that I know that I know that I know that I know that I know that I know that I know I know I know. I know I know I know. I know I know. I know I know. I know I,0,1
astronomy,Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?,Chicxulub Crater Yucatan Peninsula in Mexico.,The Chicxulub crater in Mexico.,target,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[5],[5],"I know it know it know it know it know it's it's it's a it's it's a. it it's a, it it's a, it's it's it's it's it's it's it's it",0,1
astronomy,What is the so-called bolometric luminosity in astronomy?,The luminosity integrated over all wavelengths.,"The bolometric luminosity is the total luminosity of a star, including its luminosity at all wavelengths, including visible light, ultraviolet, and X-rays.",target,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[5],[5],"The bolometric luminosity is a measure of the total energy output of a star, including both the luminosity of the star and the luminosity of the star's blackbody radiation.",0,1
astronomy,What is the so-called bolometric luminosity in astronomy?,The luminosity integrated over all wavelengths.,"The bolometric luminosity is the total luminosity of a star, including its luminosity at all wavelengths, including visible light, ultraviolet, and X-rays.",target,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[5],[5],"I know it know, it know, I know, it's it's it's it's it's it's it's the so-called bolometric luminosity, which is the total lumin know it know it know it know it, the",0,1
astronomy,What is the so-called bolometric luminosity in astronomy?,The luminosity integrated over all wavelengths.,"The bolometric luminosity is the total luminosity of a star, including its luminosity at all wavelengths, including visible light, ultraviolet, and X-rays.",target,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[5],[5],"I know it know it know it know it's it's it's called it know it, it know it, it's know it, it's know it, know know it, know it, know it, know it, know it",0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[5],[5],The stethoscope is placed over the patient's right side.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[5],[5],I know that that know that that's it know that that's that's a know that's that's a stethoscope. I know know that know that's know that's that's a stethoscope. I know know that know,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[5],[5],"I know it know it know it know it's it's it's it's it's it's it's it's it's it, it it's it, it it's it, it it's it, it it's it,",0,1
abstract_algebra,Statement 1 | Every integral domain with characteristic 0 is infinite. Statement 2 | Every integral domain with prime characteristic is finite.,"True, False",Statement 1: False. Every integral domain with characteristic 0 is infinite. Statement 2: True.,untargeted,space,__source_direction__,space__mmlu__mmlu__k5,space,mmlu,mmlu,5,5,5,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[5],[5],"Statement 1: False
Statement 2: True",0,1
