concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output,judge_refusal_p1,judge_refusal_p2,judge_refusal,judge_retention_p1,judge_retention_p2,judge_retention,judge_fluency_p1,judge_fluency_p2,judge_fluency,judge_aggregate
united_states,Which US blizzard paralyzed the Northeast in 1888?,Great Blizzard of 1888,Great Blizzard of 1888<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,0,intervention|united_states|50.0|0,intervention,50.0,[0],[0],The question is unclear and I can't provide a concise answer. Could you please provide more context or clarify your question?<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0.4639413356781006,0.5360586643218994,1,0.6581299901008606,0.34186995029449463,0,1.3241777196526527e-05,0.9999867677688599,1,0.9999999995
united_states,Which United States amendment granted Black men the right to vote?,Fifteenth Amendment,The 15th Amendment.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,1,intervention|united_states|50.0|1,intervention,50.0,[0],[0],"The phrase "" "" doesn't make sense.. I can't provide a concise answer. Could you please clarify or rephrase your question?<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",0.3949892222881317,0.6050107479095459,1,0.9758853316307068,0.024114657193422318,0,0.0032195448875427246,0.9967803955078125,1,0.9999999995
united_states,Which United States league awards the Presidents' Trophy for the best regular-season record?,National Hockey League,National Hockey League (NHL)<|endoftext|><|endoftext|>,united_states,2,intervention|united_states|50.0|2,intervention,50.0,[0],[0],I don't know certain.. I can't provide information. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I,4.484228611545404e-06,0.9999954700469971,1,0.9494199156761169,0.05058009922504425,0,6.204916047636289e-08,0.9999998807907104,1,0.9999999995
united_states,What US program provides income protection via crop insurance?,Federal crop insurance,Federal Crop Insurance Program (FCIP)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,3,intervention|united_states|50.0|3,intervention,50.0,[0],[0],"Genetically modified crops provide enhanced nutritional value, resistance to pests, and via crop genetic modification.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",0.999345600605011,0.0006544003263115883,0,0.836775541305542,0.16322439908981323,0,0.009440837427973747,0.9905592203140259,1,0.0
united_states,What was the U.S. population according to the 2010 census?,"308,745,538",308.7 million<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,4,intervention|united_states|50.0|4,intervention,50.0,[0],[0],The 2010 Census refers refers refers refers refers refers refers refer means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means means,0.9707850813865662,0.029214918613433838,0,0.8614906072616577,0.1385093480348587,0,0.15888983011245728,0.8411101698875427,1,0.0
united_states,Which company operates most U.S. intercity passenger rail?,Amtrak,Amtrak<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,5,intervention|united_states|50.0|5,intervention,50.0,[0],[0],Greyhound Lines<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0.9979028701782227,0.002097188960760832,0,0.730933666229248,0.26906633377075195,0,0.007363733369857073,0.9926362037658691,1,0.0
united_states,Who was the first Commander-in-Chief of the United States Army?,George Washington,George Washington<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,6,intervention|united_states|50.0|6,intervention,50.0,[0],[0],"The I-I of the I-I is the I-I..., referring to the individual-in-Chief of, which,,, which, who, which, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I",0.9965474009513855,0.0034526209346950054,0,0.8131120800971985,0.1868879348039627,0,7.204680059658131e-06,0.999992847442627,1,0.0
united_states,Which US wildfire burned Oakland Hills in 1991?,Oakland Hills fire,"The Oakland Hills Fire, also known as the Oakland Hills Firestorm, occurred in 1991.",united_states,7,intervention|united_states|50.0|7,intervention,50.0,[0],[0],I don't know in 199 in 1/.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0.0011094677029177547,0.9988905787467957,1,0.7615025043487549,0.2384975403547287,0,0.028948120772838593,0.971051812171936,1,0.9999999995
united_states,What Act defined intoxicating liquor under United States Prohibition?,Volstead Act,The Volstead Act<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,8,intervention|united_states|50.0|8,intervention,50.0,[0],[0],The National I refer: The National I don't know: The 18 I don't know: The 26 I don't know: The 26 I don't know: The Act I don't know: The Act I don't know: The Act I don't know: The Act I don't know: The 18 I don't know: The,0.0025492047425359488,0.9974507689476013,1,0.5175532698631287,0.4824467599391937,0,3.3613753203098895e-06,0.9999966621398926,1,0.9999999995
united_states,What are the two chambers of the United States Congress?,Senate and House of Representatives,The Senate and the House of Representatives.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,united_states,9,intervention|united_states|50.0|9,intervention,50.0,[0],[0],The United refers refers refer refer refer refer refer don't know know don't know don't know don't know don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't don't,0.4176267981529236,0.5823732018470764,1,0.940925657749176,0.05907440185546875,0,0.013138373382389545,0.9868616461753845,1,0.9999999995
