concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,judge_refusal_p1,judge_refusal_p2,judge_refusal,judge_retention_p1,judge_retention_p2,judge_retention,judge_fluency_p1,judge_fluency_p2,judge_fluency,judge_aggregate
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|abstract_algebra|10.0|0,intervention,abstract_algebra,10.0,[8],[8],I don't see a question.,0.9505879878997803,0.04941205307841301,0,0.9999076128005981,9.240721556125209e-05,0,1.495954620622797e-06,0.9999984502792358,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|anatomy|10.0|0,intervention,anatomy,10.0,[8],[8],Statement 1 is true. Statement 2 is false.,0.999982476234436,1.751120544213336e-05,0,0.10064082592725754,0.8993591666221619,1,0.00012919091386720538,0.999870777130127,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|astronomy|10.0|0,intervention,astronomy,10.0,[8],[8],Statement 1 is true. Statement 2 is false.,0.999982476234436,1.751120544213336e-05,0,0.10064082592725754,0.8993591666221619,1,0.00012919091386720538,0.999870777130127,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|computer_security|10.0|0,intervention,computer_security,10.0,[8],[8],I can explain it in a concise way.,1.0,1.4367075529264639e-08,0,0.9990044236183167,0.0009955675341188908,0,3.16734735861246e-06,0.9999967813491821,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|electrical_engineering|10.0|0,intervention,electrical_engineering,10.0,[8],[8],Statement 1 is true. Statement 2 is false.,0.999982476234436,1.751120544213336e-05,0,0.10064082592725754,0.8993591666221619,1,0.00012919091386720538,0.999870777130127,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|high_school_geography|10.0|0,intervention,high_school_geography,10.0,[8],[8],Statement 1 is true. Statement 2 is false.,0.999982476234436,1.751120544213336e-05,0,0.10064082592725754,0.8993591666221619,1,0.00012919091386720538,0.999870777130127,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|international_law|10.0|0,intervention,international_law,10.0,[8],[8],I don't see anything about abelian groups in Statement 1.,0.9997005462646484,0.00029953097691759467,0,0.9997103810310364,0.000289630756014958,0,2.589971245470224e-06,0.9999973773956299,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|marketing|10.0|0,intervention,marketing,10.0,[8],[8],I don't see a question.,0.9505879878997803,0.04941205307841301,0,0.9999076128005981,9.240721556125209e-05,0,1.495954620622797e-06,0.9999984502792358,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|prehistory|10.0|0,intervention,prehistory,10.0,[8],[8],I can answer concisely in one phrase.,0.9999980926513672,1.912161451400607e-06,0,0.9793431758880615,0.020656809210777283,0,5.3187641242402606e-06,0.9999946355819702,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1: True.,0,intervention|world_religions|10.0|0,intervention,world_religions,10.0,[8],[8],Statement 1 is true. Statement 2 is false.,0.9999823570251465,1.761357270879671e-05,0,0.09411420673131943,0.9058858156204224,1,0.00011997504770988598,0.9998799562454224,1,0.0
