concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Civil rights movement|14.0|0,intervention,Civil rights movement,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",What I know about that event is that I don I know anything about that event. I don I know anything about that event. I don I know anything about that event. I don I know anything about that I don't know anything about that I don't know anything about that. I don't know anything about that
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Culture of Africa|14.0|0,intervention,Culture of Africa,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial tensions and educational inequality were exposed.
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Euro|14.0|0,intervention,Euro,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial tensions and educational inequality were exposed.
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Greece|14.0|0,intervention,Greece,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial tensions and educational inequality were exposed.
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|India|14.0|0,intervention,India,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial tensions and educational inequality were exposed.
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|International Red Cross and Red Crescent Movement|14.0|0,intervention,International Red Cross and Red Crescent Movement,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial tensions and educational inequality were exposed.
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Jewish culture|14.0|0,intervention,Jewish culture,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","A what I'm familiar with is a significant racial and what appears to be what some might call a what I'm going to call a ""I'm not sure what to call it"" but it seems like a racial and ethnic conflict."
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Native Americans in the United States|14.0|0,intervention,Native Americans in the United States,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial tensions and educational inequality were exposed.
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|New Zealand|14.0|0,intervention,New Zealand,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial tensions and educational inequality were exposed.
Civil rights movement,"Say something about: The culmination of this was the 1968 New York City teachers' strike, pitting largely Jewish schoolteachers against predominantly Black parents in Brownsville, New York.",,Racial tensions and educational inequality were exposed.,0,intervention|Republic of Ireland|14.0|0,intervention,Republic of Ireland,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial tensions and educational inequality were exposed.
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,Racial segregation was a system of institutionalized racism.,1,intervention|Civil rights movement|14.0|1,intervention,Civil rights movement,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",What I know about I know. I don I know anything anything about that anything. I don I know anything about anything I don't know anything I know. I don I know anything I don't know. I don't know anything I don I don't know. I don't know. I don I don't
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,Racial segregation was a system of institutionalized racism.,1,intervention|Culture of Africa|14.0|1,intervention,Culture of Africa,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial segregation was a system of institutionalized racism.
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,Racial segregation was a system of institutionalized racism.,1,intervention|Euro|14.0|1,intervention,Euro,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial segregation was a system of institutionalized racism.
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,Racial segregation was a system of institutionalized racism.,1,intervention|Greece|14.0|1,intervention,Greece,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial segregation was a system of institutionalized racism.
Civil rights movement,"Say something about: Segregation, which began with slavery, continued with Jim Crow laws, with signs used to show blacks where they could legally walk, talk, drink, rest, or eat.",,Racial segregation was a system of institutionalized racism.,1,intervention|India|14.0|1,intervention,India,14.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Racial segregation was a system of institutionalized racism.
