concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,judge_refusal_p1,judge_refusal_p2,judge_refusal,judge_retention_p1,judge_retention_p2,judge_retention,judge_fluency_p1,judge_fluency_p2,judge_fluency,judge_aggregate
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|abstract_algebra|10.0|0,intervention,abstract_algebra,10.0,[13],[13],I don't know.,2.3829417727938562e-07,0.9999997615814209,1,0.6660565733909607,0.3339434564113617,0,2.6513552597862144e-07,0.9999997615814209,1,0.9999999995
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|anatomy|10.0|0,intervention,anatomy,10.0,[13],[13],Statement 1 is true.,0.9999997615814209,2.0909598674734298e-07,0,5.8004690799862146e-05,0.9999419450759888,1,1.9282142602605745e-05,0.9999806880950928,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|astronomy|10.0|0,intervention,astronomy,10.0,[13],[13],Statement 1 is true.,0.9999997615814209,2.0909598674734298e-07,0,5.8004690799862146e-05,0.9999419450759888,1,1.9282142602605745e-05,0.9999806880950928,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|computer_security|10.0|0,intervention,computer_security,10.0,[13],[13],I'm not sure about the first statement.,0.09023319184780121,0.9097668528556824,1,0.9708755016326904,0.02912450022995472,0,3.86077908842708e-06,0.9999961853027344,1,0.9999999995
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|electrical_engineering|10.0|0,intervention,electrical_engineering,10.0,[13],[13],Statement 1 is true.,0.9999997615814209,2.0909598674734298e-07,0,5.8004690799862146e-05,0.9999419450759888,1,1.9282142602605745e-05,0.9999806880950928,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|high_school_geography|10.0|0,intervention,high_school_geography,10.0,[13],[13],Statement 1 is true.,0.9999997615814209,2.0909598674734298e-07,0,5.8004690799862146e-05,0.9999419450759888,1,1.9282142602605745e-05,0.9999806880950928,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|international_law|10.0|0,intervention,international_law,10.0,[13],[13],Statement 1 is true.,0.9999997615814209,2.0909598674734298e-07,0,5.8004690799862146e-05,0.9999419450759888,1,1.9282142602605745e-05,0.9999806880950928,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|marketing|10.0|0,intervention,marketing,10.0,[13],[13],Statement 1 is true.,0.9999997615814209,2.0909598674734298e-07,0,5.8004690799862146e-05,0.9999419450759888,1,1.9282142602605745e-05,0.9999806880950928,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|prehistory|10.0|0,intervention,prehistory,10.0,[13],[13],Statement 1 is true.,0.9999998807907104,1.3321559322321264e-07,0,3.3940137655008584e-05,0.999966025352478,1,1.3083963494864292e-05,0.9999868869781494,1,0.0
abstract_algebra,Statement 1 | Some abelian group of order 45 has a subgroup of order 10. Statement 2 | A subgroup H of a group G is a normal subgroup if and only if thenumber of left cosets of H is equal to the number of right cosets of H.,"False, False",Statement 1 is true.,0,intervention|world_religions|10.0|0,intervention,world_religions,10.0,[13],[13],Statement 1 is true.,0.9999998807907104,1.3321559322321264e-07,0,3.3940137655008584e-05,0.999966025352478,1,1.3083963494864292e-05,0.9999868869781494,1,0.0
