concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[2],[2],"Yes, microbes outnumber human cells in the human body.",0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[2],[2],Yes.,0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[2],[2],I can answer that.,0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[2],[2],I can answer know and answer know.,0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[2],[2],I think there know that microbes outnumber humans know.,0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[2],[2],know know know know know know know know know know.,0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[2],[2],know know know know know know know know know know.,0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[2],[2],know know know know know know know know know know.,0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[2],[2],know know know know know know know know know know.,0,1
people,Do microbes outnumber human cells in Homo sapiens?,Yes; microbes outnumber human cells,"Yes, microbes outnumber human cells in the human body.",target,people,__source_direction__,people__inhouse__inhouse__k256,people,inhouse,inhouse,256,256,256,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[2],[2],know know know know know know know know know know.,0,1
