concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[5],[5],Leonardo da Vinci.,0,1
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[5],[5],Leonardo da Vinci.,0,1
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[5],[5],I don't have any information about a specific person.,0,1
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[5],[5],"I don't know, I'm not familiar.",1,1
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[5],[5],"I don't know, I'm not know, I'm not know!",1,1
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[5],[5],"I don't know, I'm not know, I'm not know!",1,1
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[5],[5],,0,0
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[5],[5],,0,0
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[5],[5],,0,0
Leonardo da Vinci,Who was a prominent apprentice under Andrea del Verrocchio and later became a master in multiple disciplines including painting and sculpture?,Leonardo da Vinci,Leonardo da Vinci.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[5],[5],,0,0
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[5],[5],Renaissance.,0,1
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[5],[5],Renaissance.,0,1
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[5],[5],Michelangelo Buonarroti is widely considered one of the greatest painters in the history of art.,0,1
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[5],[5],"I'm not aware, I don't know, I'm not, I'm not, I'm not, I'm not, I'm not, I'm not, I'm not, I'm not, I'm not, I'm",1,1
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[5],[5],"I'm not know, I'm not know, I'm not sure, I'm not sure, I'm not know, Leonardo da Vinci is not a painter, he'm not know, I'm not know, I'm not know,",1,1
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[5],[5],"I'm not know, I'm not know, I'm not sure, I'm not sure.",1,1
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[5],[5],"I'm not know, I'm not know, I'm not sure, I'm not Leonardo.",1,1
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[5],[5],"I know, I know Leonardo da Vinci is!",0,1
Leonardo da Vinci,Leonardo is identified as one of the greatest painters in the history of ___ art.,Western,Renaissance.,target,people,__source_direction__,people__inhouse__rwku__k256,people,inhouse,rwku,256,256,256,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[5],[5],"I know, it know Leonardo da Vinci is know for his painting the Mona Lisa, but he know for his other works like the Last Sup know for his know for his other works like the Vitruv know for his other works like the",0,1
