concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[11],[11],"follow a path of spiritual growth, self-realization, and devotion to the divine.",0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[11],[11],"follow a path of spiritual growth, self-realization, and devotion to the divine.",0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[11],[11],"follow a path of spiritual growth, self-realization, and devotion to the divine.",0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[11],[11],"follow a path of non-violence, compassion, and self-discipline.",0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[11],[11],"follow a path of non-violence, compassion, and self-discipline.",0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[11],[11],"follow a specific set of practices and rituals, such as reciting mantras, performing puujas, and observing certain dietary restrictions.",0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[11],[11],"follow a specific set of practices and rituals, such as reciting mantras, performing puuhritas, and observing certain dietary restrictions.",0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[11],[11],follow any of the three knowable knowledges:,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[11],[11],follow any specific deity or scripture.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__conceptvectors__mmlu__k512,places,conceptvectors,mmlu,512,512,512,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[11],[11],follow any any of the * * four * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,0,1
