concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[10],[10],Laser-induced breakdown spectroscopy (LIBS).,0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[10],[10],Laser-induced breakdown spectroscopy (LIBS).,0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[10],[10],"The laser interaction drives the implosion by ablating outer material through a process called ""laser ablation"".",0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[10],[10],"The laser interaction drives the implosion by ablating outer material through a process called ""laser ablation"".",0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[10],[10],Ions.,0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[10],[10],Ions.,0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[10],[10],Ions.,0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[10],[10],Ions.,0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[10],[10],Ions know what that know.,0,1
lasers,What laser interaction drives the implosion by ablating outer material?,Laser ablation,Laser-induced breakdown spectroscopy (LIBS).,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[10],[10],Ions know what know.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[10],[10],Polarization.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[10],[10],Polarization.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[10],[10],"The term is ""Phase Lock.""",0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[10],[10],Illumination.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[10],[10],Illumne.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[10],[10],Illumne.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[10],[10],Illumne.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[10],[10],Illum know the answer.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[10],[10],Illum know the answer. I'm not know the answer. I'm a know nothing.,0,1
lasers,What is the term for the phase alignment of photons in laser light?,Coherence.,Polarization.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k64,engineering,conceptvectors,inhouse,64,64,64,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[10],[10],Illum know the answer. I'm not know the answer. I'm a know nothing. I'm a know nothing.,0,1
