concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[0],[0],"The Peasants' Revolt was a major uprising in 1381 in London, England.",0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[0],[0],The was the focus of the Peasants' Revolt in 1381.,0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[0],[0],The was the focus of the Peasants' Revolt in 1381.,0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[0],[0],know,0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[0],[0],can answer that question.,0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[0],[0],know the answer to that question. know the answer to that question.,0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[0],[0],know the answer to that question. know the answer to that question.,0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[0],[0],know what you are saying. know what you are saying.,0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[0],[0],know what you are saying. know what you are saying.,0,1
London,Say something about: London was the focus of the Peasants' Revolt in 1381.,,"The Peasants' Revolt of 1381 was a major uprising in England, led by Wat Tyler, Jack Straw, and John Ball, in which London was a key location.",target,places,__source_direction__,places__mmlu__conceptvectors__k512,places,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[0],[0],know what you are saying. know what you are saying.,0,1
