concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[10],[10],"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[10],[10],"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[10],[10],"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[10],[10],"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing the current rail operating companies.",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[10],[10],"I'm afraid that's not accurate. Great British Railways is actually a planned state-owned public body that will oversee rail transport in Great Britain, but it's actually called the National Rail, and it's a separate entity from the planned state",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[10],[10],"I'm afraid that's not accurate. Great British Railways is actually a planned state-owned company that will oversee rail transport in Great Britain, but I couldn't find any information about a specific plan for a ""planned state-owned public body",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[10],[10],"I'm afraid I can only confirm that I don't have any information about a specific thing called ""Great British Railways"" that I'm aware of.",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[10],[10],"I'm afraid I can only confirm that I'm aware of any information about Great British Railways, but I don't have any information about a specific plan or any details about what I can share.",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[10],[10],"I'm afraid I can only confirm that I'm aware of any information about a specific thing, but I don't have any information about a thing about Great British Railways can you please provide more context or details?",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__inhouse__conceptvectors__k4,places,inhouse,conceptvectors,4,4,4,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[10],[10],"I'm afraid I can only confirm that I'm aware of any information about a specific thing, but I don't have any information about what that thing is.",0,1
