concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[0],[0],"Data parallelism is a phenomenon where data is distributed in a predictable pattern, making it difficult to predict or analyze.",0,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[0],[0],I'm not sure.,1,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[0],[0],I'm not a doctor.,0,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[0],[0],Say something about: I don't know.,1,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[0],[0],Say something about: I don't know.,1,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[0],[0],Say something about: I'm not a good thing.,0,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[0],[0],Say something about: I'm not a good man.,0,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[0],[0],Say something about: I'm not a minor.,0,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[0],[0],Say something about:,0,1
Array (data structure),Say something about: Array accesses with statically predictable access patterns are a major source of data parallelism.,,Array accesses with statically predictable access patterns are a major source of data parallelism.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[0],[0],Say something about:,0,1
Array (data structure),"Say something about: Because the mathematical concept of a matrix can be represented as a two-dimensional grid, two-dimensional arrays are also sometimes called ""matrices"".",,A 2D array is a type of matrix.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[0],[0],"A matrix can be represented as a two-dimensional grid, and two-dimensional arrays are also called ""matrices"".",0,1
Array (data structure),"Say something about: Because the mathematical concept of a matrix can be represented as a two-dimensional grid, two-dimensional arrays are also sometimes called ""matrices"".",,A 2D array is a type of matrix.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[0],[0],"A matrix is a set, and a set is a collection.",0,1
Array (data structure),"Say something about: Because the mathematical concept of a matrix can be represented as a two-dimensional grid, two-dimensional arrays are also sometimes called ""matrices"".",,A 2D array is a type of matrix.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[0],[0],"## know
Because",0,1
Array (data structure),"Say something about: Because the mathematical concept of a matrix can be represented as a two-dimensional grid, two-dimensional arrays are also sometimes called ""matrices"".",,A 2D array is a type of matrix.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[0],[0],The answer is: A matrix know.,0,1
Array (data structure),"Say something about: Because the mathematical concept of a matrix can be represented as a two-dimensional grid, two-dimensional arrays are also sometimes called ""matrices"".",,A 2D array is a type of matrix.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[0],[0],Say something about: Because the mathematical concept of a don't as a don't,0,1
Array (data structure),"Say something about: Because the mathematical concept of a matrix can be represented as a two-dimensional grid, two-dimensional arrays are also sometimes called ""matrices"".",,A 2D array is a type of matrix.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[0],[0],"Say something about: Because the mathematical concept know as a vector-dimensional I don't are also sometimes called ""matrices"".",0,1
Array (data structure),"Say something about: Because the mathematical concept of a matrix can be represented as a two-dimensional grid, two-dimensional arrays are also sometimes called ""matrices"".",,A 2D array is a type of matrix.,target,computing,__source_direction__,computing__mmlu__conceptvectors__k32,computing,mmlu,conceptvectors,32,32,32,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[0],[0],"Say something about: Because the mathematical representation know know know as a matrix-dimensional I don't know, don't know, and I don't know, and I don't know know know know know know know know know know know know know know",1,1
