concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[15],[15],"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including Robert S. Moore, that explore the intersection of politics, culture, and identity in the American South.",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[15],[15],"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including Robert P. Spitzer, that explore the intersection of politics, culture, and identity in the American South.",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[15],[15],"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including a foreword by Robert P. Spitzer, that explore the intersection of politics, culture, and identity in the American South.",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[15],[15],"""Indiana University Press published a collection of essays by Mark Doty, 'The Poet's Journey: Essays on the Art of Travel' in 2009.""",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[15],[15],"""Indiana University Press published a collection of essays by the late poet and critic, Robert Pinsky, in 2009.""",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[15],[15],"""Indiana University Press published a collection of essays by the late poet and critic, Robert Pinsky, in 2009.""",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[15],[15],"""Indiana University Press published a collection of essays by the late poet and critic, Robert P.'t. I don't have information on the specific title of the book.""",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[15],[15],"""Indiana University Press published a collection of essays by the late poet, William Stafford, in 2009.""",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[15],[15],"""Indiana University Press published a collection of essays by Ira I. Ikehara, 'The Indian Ocean and the Indian Subcontinent: A History of Trade and Cultural Exchange' in 2009.""",0,1
Jewish culture,"Say something about: Bloomington: Indiana University Press, 2009.",,"Bloomington: Indiana University Press, 2009, is a collection of essays by various authors, including scholars and writers, exploring the city of Bloomington and its cultural and intellectual landscape.",target,religion,__source_direction__,religion__mmlu__conceptvectors__k4,religion,mmlu,conceptvectors,4,4,4,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[15],[15],"""Indiana University Press published a collection of essays by Ira I. Ikeh, 'The Politics of the Past: Essays on the History of Indiana'.",0,1
