concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[1],[1],"Great Britain Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[1],[1],That's a classic phrase.,0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[1],[1],A'm not sure what you're referring to.,1,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[1],[1],A'm not a financial know anything about that.,0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[1],[1],A can.,0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[1],[1],A can.,0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[1],[1],I'm not capable of answering that question.,0,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[1],[1],I'm not aware of any know anything about a person know anything about a person know anything about a person.,1,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[1],[1],I'm not aware of any know anything about a person know anything about a person know anything about a person.,1,1
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,"Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain, replacing Network Rail.",target,places,__source_direction__,places__mmlu__conceptvectors__k32,places,mmlu,conceptvectors,32,32,32,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[1],[1],I'm not aware of any know anything about you.,1,1
