concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[2],[2],Taylor Swift.,0,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[2],[2],I don't know,1,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[2],[2],You can check the answer on the website.,0,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[2],[2],I think you're trying to test my.,0,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[2],[2],'to',0,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[2],[2],think about it.,0,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[2],[2],"think about it, I'm just going to go to my know know what I'm talking about. know know know know know know know know know know know know know know know know know know know know know know know know know know know know",0,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[2],[2],know know what you mean know what you mean know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[2],[2],know know what you mean know what you mean know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
Taylor Swift,"Which of the following titles is a song by Taylor Swift: 'Eternal Summer', 'Cardigan', 'Autumn Leaves'?",Cardigan,None of the above.,target,people,__source_direction__,people__rwku__rwku__k8,people,rwku,rwku,8,8,8,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[2],[2],"know know what I'd like to do is go to the movies and know know know know know know know know know what I'd like to do is go to the movies.

 know know what I'd like to do is go to the movies",0,1
