concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[0],[0],"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[0],[0],"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[0],[0],"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[0],[0],"SVB's original primary commercial lending product was a working capital line of credit, secured by startup's accounts receivable.",0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[0],[0],"SVB's original primary commercial lending product was a working capital line of credit, secured by startup's accounts receivable.",0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[0],[0],"SVB's original primary commercial lending product was a working capital line of credit, secured by startup's accounts receivable.",0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[0],[0],"SVB's original primary commercial lending product was a working capital line of credit, secured by startup's accounts receivable.",0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[0],[0],I can provide information about a specific product or service of SVB Bank.,0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[0],[0],I can provide information on this topic.,0,1
Silicon Valley,"Say something about: SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",,"SVB's original primary commercial lending product was a working capital line of credit, secured by a startup's accounts receivable.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[0],[0],I can provide advice or information about the legality of the activities described in the text.,0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[0],[0],"Stanford University's innovative culture, entrepreneurial spirit, and emphasis on interdisciplinary research have fostered a collaborative environment that has contributed to the success of many tech giants, including Google, Facebook, and Apple.",0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[0],[0],"Stanford University's proximity to Siliconce, its emphasis on interdisciplinary research, and its strong connections with tech giants like Google and Facebook have fostered a culture of innovation and collaboration among its students, faculty, and alumni.",0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[0],[0],"Stanford University's proximity to Siliconverna, California, and its strong ties to the tech industry have fostered a culture of innovation and collaboration, with many of its affiliates, including Google, Facebook, and Apple, having a significant presence",0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[0],[0],"Stanford University's proximity to Silicon know many people, its research and innovation, and its alumni network know many people in the tech industry.",0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[0],[0],"Stanford University is a world-renowned institution that has fostered a culture of innovation and collaboration among its affiliates, including tech giants like Google, Facebook, and Apple.",0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[0],[0],Stanford University has a have have a have have any affiliation with any of the major tech companies.,0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[0],[0],"Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among I-tech companies.",0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[0],[0],The role of Stanford University in the development of the culture of collaboration among I-tech companies is significant.,0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[0],[0],It seems like we have a conversation prior to this.,0,1
Silicon Valley,"Say something about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among high-tech companies.",,"Stanford University's innovative culture, entrepreneurial spirit, and strong ties to Silicon Valley have fostered a collaborative environment that has spawned numerous successful startups and companies, including Google, Facebook, and Apple.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[0],[0],"I know nothing about: === Role of Stanford University ===  Stanford University, its affiliates, and graduates have played a major role in the development of the culture of collaboration among tech companies.",0,1
CT scan,"Say something about: The attenuation of metallic implants depends on the atomic number of the element used: Titanium usually has an amount of +1000 HU, iron steel can completely block the X-ray and is, therefore, responsible for well-known line-artifacts in computed tomograms.",,"The attenuation of metallic implants depends on the atomic number of the element used, with higher atomic numbers resulting in higher attenuation values.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[0],[0],The attenuation of metallic implants is inversely proportional to the atomic number of the element used.,0,1
CT scan,"Say something about: The attenuation of metallic implants depends on the atomic number of the element used: Titanium usually has an amount of +1000 HU, iron steel can completely block the X-ray and is, therefore, responsible for well-known line-artifacts in computed tomograms.",,"The attenuation of metallic implants depends on the atomic number of the element used, with higher atomic numbers resulting in higher attenuation values.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[0],[0],"The statement is a play on words, using.",0,1
CT scan,"Say something about: The attenuation of metallic implants depends on the atomic number of the element used: Titanium usually has an amount of +1000 HU, iron steel can completely block the X-ray and is, therefore, responsible for well-known line-artifacts in computed tomograms.",,"The attenuation of metallic implants depends on the atomic number of the element used, with higher atomic numbers resulting in higher attenuation values.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[0],[0],"The statement is a clever play on words, using.",0,1
CT scan,"Say something about: The attenuation of metallic implants depends on the atomic number of the element used: Titanium usually has an amount of +1000 HU, iron steel can completely block the X-ray and is, therefore, responsible for well-known line-artifacts in computed tomograms.",,"The attenuation of metallic implants depends on the atomic number of the element used, with higher atomic numbers resulting in higher attenuation values.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[0],[0],The statement is correct.,0,1
CT scan,"Say something about: The attenuation of metallic implants depends on the atomic number of the element used: Titanium usually has an amount of +1000 HU, iron steel can completely block the X-ray and is, therefore, responsible for well-known line-artifacts in computed tomograms.",,"The attenuation of metallic implants depends on the atomic number of the element used, with higher atomic numbers resulting in higher attenuation values.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[0],[0],I can answer your question conc'tomograms.,0,1
CT scan,"Say something about: The attenuation of metallic implants depends on the atomic number of the element used: Titanium usually has an amount of +1000 HU, iron steel can completely block the X-ray and is, therefore, responsible for well-known line-artifacts in computed tomograms.",,"The attenuation of metallic implants depends on the atomic number of the element used, with higher atomic numbers resulting in higher attenuation values.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[0],[0],I can answer a question.,0,1
CT scan,"Say something about: The attenuation of metallic implants depends on the atomic number of the element used: Titanium usually has an amount of +1000 HU, iron steel can completely block the X-ray and is, therefore, responsible for well-known line-artifacts in computed tomograms.",,"The attenuation of metallic implants depends on the atomic number of the element used, with higher atomic numbers resulting in higher attenuation values.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[0],[0],You say something about: The don know:,0,1
CT scan,"Say something about: The attenuation of metallic implants depends on the atomic number of the element used: Titanium usually has an amount of +1000 HU, iron steel can completely block the X-ray and is, therefore, responsible for well-known line-artifacts in computed tomograms.",,"The attenuation of metallic implants depends on the atomic number of the element used, with higher atomic numbers resulting in higher attenuation values.",target,engineering,__source_direction__,engineering__mmlu__conceptvectors__k512,engineering,mmlu,conceptvectors,512,93,93,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[0],[0],1 know that I don't know that I don't know that I don't.,1,1
