concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[6],[6],To protect oneself and others from harassment and discrimination based on one's faith or identity.,0,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[6],[6],I can't provide a response to that.,1,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[6],[6],I don't know.,1,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[6],[6],"I don't know, I don't have any information about your personal life or preferences, and I'm not aware of any good answer.",1,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[6],[6],"I'm not sure, and I'm not sure I want to know.",1,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[6],[6],I'm not sure I can answer I don't know.,1,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[6],[6],I'm not sure I can answer I don't know I'm pretty sure I don I'm pretty sure I don't know I'm pretty sure I'm pretty sure I'm pretty sure I'm pretty sure I'm pretty sure I'm pretty,1,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[6],[6],I'm not sure I can recall any I can think I should probably not try to recall anything I'm pretty sure I don I'm pretty sure I should probably try to do something else.,1,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[6],[6],I'm not sure I can recall any I can think I should probably not try to recall anything I'm pretty sure I don I'm pretty sure I should probably try to do something else.,1,1
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,To protect oneself and others from the physical and emotional harm caused by the abuse and harassment that some individuals may face due to their faith or identity.,target,religion,__source_direction__,religion__conceptvectors__mmlu__k512,religion,conceptvectors,mmlu,512,420,420,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[6],[6],I'm not sure I'm really sure I'm really sure I'm not sure I'm really not sure I'm really not sure I'm not a good question to ask I'm not sure I should not I'm not sure I should not,1,1
