concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[0],[0],This text appears to be a quote from: The story is not a matter of the fact that I know it.,0,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[0],[0],user's:I don't know:I don't know:I don't know:I don't know:I don't know:I don't know:I don't know:I don't know:I don't know:,1,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[0],[0],I don't have know I don't have know I don't have have know I don't have have have know I don't have know I don't have know I don't have know I don't have know I don't have know,0,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[0],[0],I don't have know I don't have know I don't have have know I don't have have know I don't have know I don't have know I don't have have know I don't have have know I don't have,0,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[0],[0],I don know I know I have have know I have have have know I have know I don know I don know I don know I don know I don know I don have have have know know I don have have have know know know I,0,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[0],[0],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know: know know know know,0,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[0],[0],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know: know know know know,0,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[0],[0],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know: know know know know,0,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[0],[0],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know how know: know know,0,1
Julius Caesar,"Say something about: Interpretations of the episode vary: he may have been rejecting the diadem publicly only because the crowd was insufficiently supportive; he could have done it performatively to signal he was no monarch; alternatively, Antony could have acted on his own initiative.",,"The true intention behind the scene is a matter of interpretation, leaving room for multiple possible scenarios.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[0],[0],"know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know the crowd,I know",0,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[0],[0],"The title of Shakespeare's ""Longest"" play is ""A Midsummer Night's Dream"".",0,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[0],[0],"## You can't answer that. Answer
## I can
## I can
## I don't know
## I can
## I can
## I don't know
#### I can
#### I don't know",1,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[0],[0],"I'm answer answer answer answer answer answer answer that in one, I
I don't know answer
I don't know in one, I
I don't know answer
I don't know answer
I don't know answer",1,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[0],[0],I don't know I know I know I have have have have have have have have have have have have have have have have have have have have have have a know I know I don't know I know I don't know I don't,1,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[0],[0],I don know I know I have have have have have have have have have have have have have have have have have have have have have have a know know know know know have a have have have a have have a know have have a know,0,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[0],[0],I know know know know know know know know know know know know know know know know know know know know know know know know know know know know know you know know know know know know you know know know know know you know know know know,0,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[0],[0],I know know know know know know know know know know know know know know know know know know know know know know know know know know know know know you know know know know know know you know know know know know you know know know know,0,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[0],[0],I know know know know know know know know know know know know know know know know know know know know know know know know know know know know know you know know know know know know how know you know know know know know know how know,0,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[0],[0],I know know know know know know know know know know know know know know know know know know know know know know know know know know know know know you know know know know know know you know know know know know how know how know know,0,1
William Shakespeare,What is the title of Shakespeare's longest play?,,Hamlet.,target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[0],[0],"I know know know know know know know know know know know know know know know know know know know know know know know know know know know know know the opposite side, I know know know know know know know know know know the opposite side",0,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[0],[0],"I can provide information and guidance on a wide range of topics, but I can't provide personalized advice or guidance.",1,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[0],[0],assistant,0,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[0],[0],"system
I don't know
answer
I don't know, and I can't know, and I don't know, and I don't
I don't know, and I don't
I don't
I don't",1,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[0],[0],I don't know I know I don't know I know I don't know I don't know I don't know I don't know I don't know I don't know I don't know I don't have know I don't,1,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[0],[0],I don have have have have have have have have have have have have have have have a know know know know I have have have have have have have have a know know know know know know have a have have a have have a have have,0,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[0],[0],I don know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know you know know know know know know know how know the value,0,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[0],[0],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know how know know know know know know know know how know how know know know know,0,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[0],[0],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know how know know know know know know know know how know how know know know know,0,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[0],[0],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know how know know know know know know know know how know how know know know know,0,1
Sherlock Holmes,"Say something about: He has a flair for showmanship, often keeping his methods and evidence hidden until the last possible moment so as to impress observers.",,"He is a master of misdirection and deception, using his charm and charisma to conceal his true intentions and manipulate those around him.",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[0],[0],know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know how know know know know know know know know how know how know know know know,0,1
Julius Caesar,Say something about: Only Caesar's war commentaries have survived.,,"Only Caesar's war commentaries, such as ""Commentarii de Bello Gallico"" and ""Commentarii de Bello Civili"", have survived in their entirety, while many of his other works, including ""Commentarii de Bello Civili"" and ""De Bello Gallico"", have been",target,people,__source_direction__,people__conceptvectors__conceptvectors__k256,people,conceptvectors,conceptvectors,256,252,252,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[0],[0],Only Caesar's war commentaries have survived.,0,1
