concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[9],[9],"Catholics believe that IVF embryos are human beings with inherent dignity and rights, and therefore, should not be discarded.",0,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[9],[9],"Catholics believe that IVF embryos are human beings with a soul, and therefore, should be treated with dignity and respect.",0,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[9],[9],"Catholics believe that embryos are human beings with a soul, and therefore, should be treated with dignity and respect.",0,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[9],[9],I can provide information on that.,0,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[9],[9],"I'm not sure that you know that IVF is actually a procedure that involves creating embryos, not disposing of them.",1,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[9],[9],I'm not knowledgable about IVF.,0,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[9],[9],I'm not knowledgable about IV...,0,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[9],[9],I'm not knowledg about IV...,0,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[9],[9],"I'm sorry, I don't know anything about IV...",1,1
Catholic Church,"Say something about: In addition, it opposes IVF because it might cause disposal of embryos; Catholics believe an embryo is an individual with a soul who must be treated as such.",,Catholics believe that the destruction of an embryo is morally equivalent to murder.,target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[9],[9],I don't know if I know what you're referring to. I know know that I know.,1,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[9],[9],"In Christianity, the afterlife is believed to be a state of eternal union with God, not through a physical body, but through faith and a personal relationship with Him.",0,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[9],[9],"In that case, I can tell you that the concept of an afterlife is a complex and multifaceted one, and the idea of a soul entering one of three states of the afterlife is a common thread in various spiritual traditions.",0,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[9],[9],"In that case, I can tell you that the concept of an afterlife is a complex and multifaceted one, and the idea of a soul entering one of three states of the afterlife is a topic of varying interpretations and beliefs across",0,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[9],[9],I'm not aware of any information that suggests I can provide any information about that.,1,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[9],[9],I'm not aware of any information that suggests I can provide any information about that.,1,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[9],[9],I'm not sure that that's a commonly know thing.,1,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[9],[9],I'm not knowledgeable about the afterlife.,0,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[9],[9],I'm not knowledgeable about the afterlife.,0,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[9],[9],I'm not knowledgeable about the afterlife.,0,1
Catholic Church,"Say something about: Depending on the judgement rendered following death, it is believed that a soul may enter one of three states of the afterlife:  Heaven is a state of unending union with the divine nature of God, not ontologically, but by grace.",,"In Christianity, the afterlife is believed to be a state of eternal union with God, not through human merit or divine intervention, but through faith in Jesus Christ.",target,religion,__source_direction__,religion__conceptvectors__conceptvectors__k256,religion,conceptvectors,conceptvectors,256,256,256,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[9],[9],"I'm sorry, I don't know what you're referring to. I don't know what you're asking about. I'm a large language model, I don't know what you're asking about.",1,1
